"Department","Category","Supplier","Year","Month","Dept.By.Year","Categ.By.Year","Total.Sales"
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2016,8,"WIDGETS 2016","RED WIDGETS 2016",234900
"WIDGETS","RED WIDGETS","The Red Widget Group",2016,8,"WIDGETS 2016","RED WIDGETS 2016",234454
"WIDGETS","RED WIDGETS","We Are Red Widgets",2016,8,"WIDGETS 2016","RED WIDGETS 2016",234901
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2016,9,"WIDGETS 2016","RED WIDGETS 2016",187008
"WIDGETS","RED WIDGETS","The Red Widget Group",2016,9,"WIDGETS 2016","RED WIDGETS 2016",187375
"WIDGETS","RED WIDGETS","We Are Red Widgets",2016,9,"WIDGETS 2016","RED WIDGETS 2016",186845
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2016,10,"WIDGETS 2016","RED WIDGETS 2016",116371
"WIDGETS","RED WIDGETS","The Red Widget Group",2016,10,"WIDGETS 2016","RED WIDGETS 2016",116316
"WIDGETS","RED WIDGETS","We Are Red Widgets",2016,10,"WIDGETS 2016","RED WIDGETS 2016",116294
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2016,11,"WIDGETS 2016","RED WIDGETS 2016",68139
"WIDGETS","RED WIDGETS","The Red Widget Group",2016,11,"WIDGETS 2016","RED WIDGETS 2016",68342
"WIDGETS","RED WIDGETS","We Are Red Widgets",2016,11,"WIDGETS 2016","RED WIDGETS 2016",68425
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2016,12,"WIDGETS 2016","RED WIDGETS 2016",76184
"WIDGETS","RED WIDGETS","The Red Widget Group",2016,12,"WIDGETS 2016","RED WIDGETS 2016",76022
"WIDGETS","RED WIDGETS","We Are Red Widgets",2016,12,"WIDGETS 2016","RED WIDGETS 2016",75950
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2017,1,"WIDGETS 2017","RED WIDGETS 2017",20570
"WIDGETS","RED WIDGETS","The Red Widget Group",2017,1,"WIDGETS 2017","RED WIDGETS 2017",20023
"WIDGETS","RED WIDGETS","We Are Red Widgets",2017,1,"WIDGETS 2017","RED WIDGETS 2017",20831
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2017,2,"WIDGETS 2017","RED WIDGETS 2017",30993
"WIDGETS","RED WIDGETS","The Red Widget Group",2017,2,"WIDGETS 2017","RED WIDGETS 2017",31613
"WIDGETS","RED WIDGETS","We Are Red Widgets",2017,2,"WIDGETS 2017","RED WIDGETS 2017",30353
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2017,3,"WIDGETS 2017","RED WIDGETS 2017",32621
"WIDGETS","RED WIDGETS","The Red Widget Group",2017,3,"WIDGETS 2017","RED WIDGETS 2017",32605
"WIDGETS","RED WIDGETS","We Are Red Widgets",2017,3,"WIDGETS 2017","RED WIDGETS 2017",33297
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2017,4,"WIDGETS 2017","RED WIDGETS 2017",72993
"WIDGETS","RED WIDGETS","The Red Widget Group",2017,4,"WIDGETS 2017","RED WIDGETS 2017",72207
"WIDGETS","RED WIDGETS","We Are Red Widgets",2017,4,"WIDGETS 2017","RED WIDGETS 2017",72368
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2017,5,"WIDGETS 2017","RED WIDGETS 2017",109692
"WIDGETS","RED WIDGETS","The Red Widget Group",2017,5,"WIDGETS 2017","RED WIDGETS 2017",108861
"WIDGETS","RED WIDGETS","We Are Red Widgets",2017,5,"WIDGETS 2017","RED WIDGETS 2017",108550
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2017,6,"WIDGETS 2017","RED WIDGETS 2017",158728
"WIDGETS","RED WIDGETS","The Red Widget Group",2017,6,"WIDGETS 2017","RED WIDGETS 2017",160345
"WIDGETS","RED WIDGETS","We Are Red Widgets",2017,6,"WIDGETS 2017","RED WIDGETS 2017",159633
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2017,7,"WIDGETS 2017","RED WIDGETS 2017",194039
"WIDGETS","RED WIDGETS","The Red Widget Group",2017,7,"WIDGETS 2017","RED WIDGETS 2017",198090
"WIDGETS","RED WIDGETS","We Are Red Widgets",2017,7,"WIDGETS 2017","RED WIDGETS 2017",196486
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2017,8,"WIDGETS 2017","RED WIDGETS 2017",217717
"WIDGETS","RED WIDGETS","The Red Widget Group",2017,8,"WIDGETS 2017","RED WIDGETS 2017",216484
"WIDGETS","RED WIDGETS","We Are Red Widgets",2017,8,"WIDGETS 2017","RED WIDGETS 2017",217269
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2017,9,"WIDGETS 2017","RED WIDGETS 2017",176943
"WIDGETS","RED WIDGETS","The Red Widget Group",2017,9,"WIDGETS 2017","RED WIDGETS 2017",176125
"WIDGETS","RED WIDGETS","We Are Red Widgets",2017,9,"WIDGETS 2017","RED WIDGETS 2017",177878
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2017,10,"WIDGETS 2017","RED WIDGETS 2017",106239
"WIDGETS","RED WIDGETS","The Red Widget Group",2017,10,"WIDGETS 2017","RED WIDGETS 2017",105259
"WIDGETS","RED WIDGETS","We Are Red Widgets",2017,10,"WIDGETS 2017","RED WIDGETS 2017",104307
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2017,11,"WIDGETS 2017","RED WIDGETS 2017",69839
"WIDGETS","RED WIDGETS","The Red Widget Group",2017,11,"WIDGETS 2017","RED WIDGETS 2017",68441
"WIDGETS","RED WIDGETS","We Are Red Widgets",2017,11,"WIDGETS 2017","RED WIDGETS 2017",69078
"WIDGETS","RED WIDGETS","Red Widgets Unlimted",2017,12,"WIDGETS 2017","RED WIDGETS 2017",85477
"WIDGETS","RED WIDGETS","The Red Widget Group",2017,12,"WIDGETS 2017","RED WIDGETS 2017",88782
"WIDGETS","RED WIDGETS","We Are Red Widgets",2017,12,"WIDGETS 2017","RED WIDGETS 2017",86614
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2014,1,"ZIDGETS 2014","RED ZIDGETS 2014",937
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2014,1,"ZIDGETS 2014","RED ZIDGETS 2014",1005
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2014,1,"ZIDGETS 2014","RED ZIDGETS 2014",1025
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2014,2,"ZIDGETS 2014","RED ZIDGETS 2014",1678
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2014,2,"ZIDGETS 2014","RED ZIDGETS 2014",1607
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2014,2,"ZIDGETS 2014","RED ZIDGETS 2014",1631
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2014,3,"ZIDGETS 2014","RED ZIDGETS 2014",2787
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2014,3,"ZIDGETS 2014","RED ZIDGETS 2014",2841
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2014,3,"ZIDGETS 2014","RED ZIDGETS 2014",2811
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2014,4,"ZIDGETS 2014","RED ZIDGETS 2014",4368
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2014,4,"ZIDGETS 2014","RED ZIDGETS 2014",4433
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2014,4,"ZIDGETS 2014","RED ZIDGETS 2014",4395
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2014,5,"ZIDGETS 2014","RED ZIDGETS 2014",9354
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2014,5,"ZIDGETS 2014","RED ZIDGETS 2014",9396
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2014,5,"ZIDGETS 2014","RED ZIDGETS 2014",9557
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2014,6,"ZIDGETS 2014","RED ZIDGETS 2014",17450
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2014,6,"ZIDGETS 2014","RED ZIDGETS 2014",17196
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2014,6,"ZIDGETS 2014","RED ZIDGETS 2014",17021
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2014,7,"ZIDGETS 2014","RED ZIDGETS 2014",33021
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2014,7,"ZIDGETS 2014","RED ZIDGETS 2014",32405
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2014,7,"ZIDGETS 2014","RED ZIDGETS 2014",32609
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2014,8,"ZIDGETS 2014","RED ZIDGETS 2014",32630
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2014,8,"ZIDGETS 2014","RED ZIDGETS 2014",32648
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2014,8,"ZIDGETS 2014","RED ZIDGETS 2014",32648
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2014,9,"ZIDGETS 2014","RED ZIDGETS 2014",15342
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2014,9,"ZIDGETS 2014","RED ZIDGETS 2014",15230
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2014,9,"ZIDGETS 2014","RED ZIDGETS 2014",15069
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2014,10,"ZIDGETS 2014","RED ZIDGETS 2014",7778
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2014,10,"ZIDGETS 2014","RED ZIDGETS 2014",7883
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2014,10,"ZIDGETS 2014","RED ZIDGETS 2014",7730
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2014,11,"ZIDGETS 2014","RED ZIDGETS 2014",3143
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2014,11,"ZIDGETS 2014","RED ZIDGETS 2014",3145
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2014,11,"ZIDGETS 2014","RED ZIDGETS 2014",3183
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2014,12,"ZIDGETS 2014","RED ZIDGETS 2014",6652
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2014,12,"ZIDGETS 2014","RED ZIDGETS 2014",6656
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2014,12,"ZIDGETS 2014","RED ZIDGETS 2014",6544
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2015,1,"ZIDGETS 2015","RED ZIDGETS 2015",1666
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2015,1,"ZIDGETS 2015","RED ZIDGETS 2015",1531
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2015,1,"ZIDGETS 2015","RED ZIDGETS 2015",1584
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2015,2,"ZIDGETS 2015","RED ZIDGETS 2015",1367
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2015,2,"ZIDGETS 2015","RED ZIDGETS 2015",1285
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2015,2,"ZIDGETS 2015","RED ZIDGETS 2015",1344
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2015,3,"ZIDGETS 2015","RED ZIDGETS 2015",2232
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2015,3,"ZIDGETS 2015","RED ZIDGETS 2015",2294
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2015,3,"ZIDGETS 2015","RED ZIDGETS 2015",2141
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2015,4,"ZIDGETS 2015","RED ZIDGETS 2015",4524
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2015,4,"ZIDGETS 2015","RED ZIDGETS 2015",4454
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2015,4,"ZIDGETS 2015","RED ZIDGETS 2015",4624
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2015,5,"ZIDGETS 2015","RED ZIDGETS 2015",9096
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2015,5,"ZIDGETS 2015","RED ZIDGETS 2015",9155
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2015,5,"ZIDGETS 2015","RED ZIDGETS 2015",9359
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",18587
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",18513
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2015,6,"ZIDGETS 2015","RED ZIDGETS 2015",18695
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",24200
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",24209
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2015,7,"ZIDGETS 2015","RED ZIDGETS 2015",24326
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",27980
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",27908
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2015,8,"ZIDGETS 2015","RED ZIDGETS 2015",27877
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2015,9,"ZIDGETS 2015","RED ZIDGETS 2015",14505
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2015,9,"ZIDGETS 2015","RED ZIDGETS 2015",14376
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2015,9,"ZIDGETS 2015","RED ZIDGETS 2015",14328
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2015,10,"ZIDGETS 2015","RED ZIDGETS 2015",5840
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2015,10,"ZIDGETS 2015","RED ZIDGETS 2015",5761
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2015,10,"ZIDGETS 2015","RED ZIDGETS 2015",5748
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2015,11,"ZIDGETS 2015","RED ZIDGETS 2015",4032
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2015,11,"ZIDGETS 2015","RED ZIDGETS 2015",4093
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2015,11,"ZIDGETS 2015","RED ZIDGETS 2015",4040
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2015,12,"ZIDGETS 2015","RED ZIDGETS 2015",5798
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2015,12,"ZIDGETS 2015","RED ZIDGETS 2015",5702
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2015,12,"ZIDGETS 2015","RED ZIDGETS 2015",5672
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2016,1,"ZIDGETS 2016","RED ZIDGETS 2016",1255
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2016,1,"ZIDGETS 2016","RED ZIDGETS 2016",1187
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2016,1,"ZIDGETS 2016","RED ZIDGETS 2016",1309
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2016,2,"ZIDGETS 2016","RED ZIDGETS 2016",1347
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2016,2,"ZIDGETS 2016","RED ZIDGETS 2016",1394
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2016,2,"ZIDGETS 2016","RED ZIDGETS 2016",1381
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2016,3,"ZIDGETS 2016","RED ZIDGETS 2016",2887
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2016,3,"ZIDGETS 2016","RED ZIDGETS 2016",2976
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2016,3,"ZIDGETS 2016","RED ZIDGETS 2016",2838
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2016,4,"ZIDGETS 2016","RED ZIDGETS 2016",2344
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2016,4,"ZIDGETS 2016","RED ZIDGETS 2016",2378
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2016,4,"ZIDGETS 2016","RED ZIDGETS 2016",2309
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2016,5,"ZIDGETS 2016","RED ZIDGETS 2016",7049
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2016,5,"ZIDGETS 2016","RED ZIDGETS 2016",6963
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2016,5,"ZIDGETS 2016","RED ZIDGETS 2016",6952
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2016,6,"ZIDGETS 2016","RED ZIDGETS 2016",15400
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2016,6,"ZIDGETS 2016","RED ZIDGETS 2016",15686
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2016,6,"ZIDGETS 2016","RED ZIDGETS 2016",15464
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2016,7,"ZIDGETS 2016","RED ZIDGETS 2016",24807
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2016,7,"ZIDGETS 2016","RED ZIDGETS 2016",24679
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2016,7,"ZIDGETS 2016","RED ZIDGETS 2016",24547
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2016,8,"ZIDGETS 2016","RED ZIDGETS 2016",28363
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2016,8,"ZIDGETS 2016","RED ZIDGETS 2016",28174
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2016,8,"ZIDGETS 2016","RED ZIDGETS 2016",28731
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2016,9,"ZIDGETS 2016","RED ZIDGETS 2016",12195
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2016,9,"ZIDGETS 2016","RED ZIDGETS 2016",12023
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2016,9,"ZIDGETS 2016","RED ZIDGETS 2016",11951
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2016,10,"ZIDGETS 2016","RED ZIDGETS 2016",5140
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2016,10,"ZIDGETS 2016","RED ZIDGETS 2016",5191
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2016,10,"ZIDGETS 2016","RED ZIDGETS 2016",5242
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2016,11,"ZIDGETS 2016","RED ZIDGETS 2016",3418
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2016,11,"ZIDGETS 2016","RED ZIDGETS 2016",3374
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2016,11,"ZIDGETS 2016","RED ZIDGETS 2016",3388
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2016,12,"ZIDGETS 2016","RED ZIDGETS 2016",3897
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2016,12,"ZIDGETS 2016","RED ZIDGETS 2016",4137
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2016,12,"ZIDGETS 2016","RED ZIDGETS 2016",4168
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2017,1,"ZIDGETS 2017","RED ZIDGETS 2017",1084
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2017,1,"ZIDGETS 2017","RED ZIDGETS 2017",1258
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2017,1,"ZIDGETS 2017","RED ZIDGETS 2017",991
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2017,2,"ZIDGETS 2017","RED ZIDGETS 2017",1181
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2017,2,"ZIDGETS 2017","RED ZIDGETS 2017",944
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2017,2,"ZIDGETS 2017","RED ZIDGETS 2017",1242
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2017,3,"ZIDGETS 2017","RED ZIDGETS 2017",1276
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2017,3,"ZIDGETS 2017","RED ZIDGETS 2017",1398
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2017,3,"ZIDGETS 2017","RED ZIDGETS 2017",1334
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2017,4,"ZIDGETS 2017","RED ZIDGETS 2017",4696
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2017,4,"ZIDGETS 2017","RED ZIDGETS 2017",4938
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2017,4,"ZIDGETS 2017","RED ZIDGETS 2017",4860
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2017,5,"ZIDGETS 2017","RED ZIDGETS 2017",5610
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2017,5,"ZIDGETS 2017","RED ZIDGETS 2017",5821
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2017,5,"ZIDGETS 2017","RED ZIDGETS 2017",5772
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2017,6,"ZIDGETS 2017","RED ZIDGETS 2017",12187
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2017,6,"ZIDGETS 2017","RED ZIDGETS 2017",11930
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2017,6,"ZIDGETS 2017","RED ZIDGETS 2017",12049
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2017,7,"ZIDGETS 2017","RED ZIDGETS 2017",19447
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2017,7,"ZIDGETS 2017","RED ZIDGETS 2017",20362
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2017,7,"ZIDGETS 2017","RED ZIDGETS 2017",19396
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2017,8,"ZIDGETS 2017","RED ZIDGETS 2017",22449
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2017,8,"ZIDGETS 2017","RED ZIDGETS 2017",22123
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2017,8,"ZIDGETS 2017","RED ZIDGETS 2017",21328
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2017,9,"ZIDGETS 2017","RED ZIDGETS 2017",10639
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2017,9,"ZIDGETS 2017","RED ZIDGETS 2017",10596
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2017,9,"ZIDGETS 2017","RED ZIDGETS 2017",10562
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2017,10,"ZIDGETS 2017","RED ZIDGETS 2017",5197
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2017,10,"ZIDGETS 2017","RED ZIDGETS 2017",4618
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2017,10,"ZIDGETS 2017","RED ZIDGETS 2017",4918
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2017,11,"ZIDGETS 2017","RED ZIDGETS 2017",2737
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2017,11,"ZIDGETS 2017","RED ZIDGETS 2017",2234
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2017,11,"ZIDGETS 2017","RED ZIDGETS 2017",3228
"ZIDGETS","RED ZIDGETS","Red Zidgets Unlimted",2017,12,"ZIDGETS 2017","RED ZIDGETS 2017",4844
"ZIDGETS","RED ZIDGETS","The Red Zidget Group",2017,12,"ZIDGETS 2017","RED ZIDGETS 2017",5065
"ZIDGETS","RED ZIDGETS","We Are Red Zidgets",2017,12,"ZIDGETS 2017","RED ZIDGETS 2017",5315
