"Department","Category","Supplier","Date.Sold","Year","Month","Dept.By.Year","Categ.By.Year","Total.Sales"
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-16",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",5441
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-16",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",5463
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-16",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",5381
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-17",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",4328
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-17",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",4433
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-17",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",4682
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-18",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",2553
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-18",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",2367
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-18",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",2483
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-19",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",3667
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-19",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",3600
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-19",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",3667
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-20",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",2574
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-20",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",2529
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-20",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",2535
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-21",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",1454
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-21",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",1636
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-21",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",1576
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-22",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",4852
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-22",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",4884
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-22",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",4828
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-23",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",7023
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-23",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",6869
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-23",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",6887
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-24",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",7655
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-24",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",7503
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-24",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",7533
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-25",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",4604
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-25",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",4497
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-25",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",4433
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-26",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",2632
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-26",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",2530
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-26",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",2512
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-27",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",3872
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-27",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",3787
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-27",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",3811
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-28",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",3473
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-28",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",3411
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-28",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",3500
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-29",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",4077
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-29",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",4081
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-29",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",4149
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-30",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",5263
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-30",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",5383
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-30",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",5583
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-05-31",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",4989
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-05-31",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",5034
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-05-31",2015,5,"WIDGETS 2015","BLUE WIDGETS 2015",5020
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-01",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",3165
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-01",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",3206
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-01",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",3267
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-02",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",3567
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-02",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",3565
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-02",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",3665
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-03",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",2747
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-03",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",2697
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-03",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",2790
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-04",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4495
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-04",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4582
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-04",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4406
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-05",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4886
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-05",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5088
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-05",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5177
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-06",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",7667
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-06",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",7603
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-06",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",7621
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-07",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4411
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-07",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4299
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-07",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4338
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-08",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4809
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-08",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4781
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-08",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4803
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-09",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4735
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-09",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4779
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-09",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4833
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-10",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4235
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-10",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4209
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-10",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4318
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-11",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4491
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-11",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4509
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-11",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4496
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-12",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4917
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-12",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4746
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-12",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5029
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-13",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5141
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-13",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5296
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-13",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5163
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-14",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5117
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-14",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5084
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-14",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5255
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-15",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5655
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-15",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5830
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-15",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5977
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-16",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5022
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-16",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4980
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-16",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4919
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-17",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",6105
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-17",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",6375
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-17",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",6078
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-18",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",7076
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-18",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",7363
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-18",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",7023
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-19",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5177
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-19",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5115
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-19",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4978
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-20",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",7594
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-20",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",7407
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-20",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",7316
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-21",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5139
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-21",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5140
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-21",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5077
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-22",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4814
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-22",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4766
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-22",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4676
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-23",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",3671
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-23",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",3871
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-23",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",3726
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-24",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",7169
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-24",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",7293
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-24",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",7293
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-25",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",6112
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-25",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",6211
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-25",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",6175
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-26",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",6619
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-26",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",6556
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-26",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",6369
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-27",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5022
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-27",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4953
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-27",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4939
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-28",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4774
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-28",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4736
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-28",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4627
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-29",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4570
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-29",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4720
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-29",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",4662
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-06-30",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5729
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-06-30",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5814
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-06-30",2015,6,"WIDGETS 2015","BLUE WIDGETS 2015",5598
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-01",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",4940
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-01",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5012
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-01",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",4954
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-02",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6067
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-02",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6208
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-02",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6247
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-03",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5077
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-03",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5010
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-03",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5246
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-04",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5581
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-04",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5524
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-04",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5557
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-05",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5644
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-05",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5633
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-05",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5502
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-06",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6813
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-06",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6664
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-06",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6686
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-07",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5256
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-07",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5187
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-07",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5236
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-08",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6537
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-08",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6629
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-08",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6449
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-09",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5771
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-09",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5667
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-09",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5647
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-10",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6460
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-10",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6594
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-10",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6672
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-11",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5235
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-11",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5531
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-11",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5404
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-12",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5340
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-12",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5117
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-12",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5281
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-13",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5666
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-13",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5533
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-13",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5714
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-14",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",9103
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-14",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",9365
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-14",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",9224
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-15",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",8679
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-15",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",8699
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-15",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",8716
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-16",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5732
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-16",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5563
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-16",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5535
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-17",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6898
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-17",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",7222
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-17",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6906
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-18",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6695
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-18",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6517
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-18",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",6852
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-19",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5397
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-19",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5252
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-19",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5387
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-20",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5751
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-20",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5719
"WIDGETS","BLUE WIDGETS","Blue Widgets Smiling","2015-07-20",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",5617
"WIDGETS","BLUE WIDGETS","Blue Like Widgets","2015-07-21",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",7603
"WIDGETS","BLUE WIDGETS","Blue Widget Corp","2015-07-21",2015,7,"WIDGETS 2015","BLUE WIDGETS 2015",7632
